date,flight_number,route,aircraft_type,seats,distance_nm,scheduled_block_hours,actual_block_hours,dep_time_local,arr_time_sched_local,arr_time_actual_local,dep_delay_min,arr_delay_min,otp_arrival_15m,turnaround_time_min,weather_index,atc_congestion_index,wind_component_index,load_factor,pax,payload_kg,fuel_burn_kg,fuel_cost_inr_thousands,crew_cost_inr_thousands,maint_cost_inr_thousands,other_cost_inr_thousands,total_cost_inr_thousands,revenue_inr_thousands,profit_inr_thousands,extra_flight_possible_flag
2025-04-03,6E 2004,DEL-BOM,A321neo,232,707,2.2,2.16,15:30,17:42,17:53,15.9,11.2,1,46,0.09,0.199,0.019,0.941,218,4332,4936,310.0,64.8,29.2,24.2,428.1,1662.9,1234.8,0
2024-11-12,6E 2003,DEL-BOM,A320neo,186,707,2.22,2.15,13:00,15:13,15:09,0.7,-3.9,1,31,0.244,0.123,-0.004,0.846,157,2366,4531,303.4,60.1,25.8,28.8,418.2,990.5,572.3,0
2024-08-31,6E 2004,DEL-BOM,A320neo,186,707,2.31,2.51,15:30,17:48,18:07,9.5,18.9,0,25,0.413,0.095,0.123,0.837,156,2605,5298,359.0,70.3,30.1,16.3,475.7,855.8,380.1,0
2024-10-09,6E 2003,DEL-BOM,A320neo,186,707,2.24,2.26,13:00,15:14,15:24,9.8,10.1,1,32,0.192,0.22,0.077,0.858,160,2787,4781,289.7,63.4,27.2,20.2,400.4,1211.4,810.9,0
2025-02-27,6E 2002,DEL-BOM,A320neo,186,707,2.22,2.15,10:30,12:43,12:35,-4.6,-8.0,1,31,0.208,0.277,0.074,0.987,184,3505,4542,308.0,60.2,25.8,26.0,420.0,1594.3,1174.3,0
2025-04-03,6E 2000,DEL-BOM,A320neo,186,707,2.22,2.34,05:30,07:43,07:50,0.4,6.8,1,37,0.051,0.249,0.089,0.893,166,3007,4949,334.0,65.6,28.1,29.6,457.3,1193.5,736.2,0
2025-04-12,6E 2000,DEL-BOM,A320neo,186,707,2.24,2.18,05:30,07:44,07:54,14.7,10.4,1,43,0.2,0.186,0.02,0.803,149,2567,4590,323.3,60.9,26.1,28.1,438.5,905.6,467.1,0
2025-04-04,6E 2001,DEL-BOM,A320neo,186,707,2.22,2.33,08:00,10:13,10:27,15.4,14.1,1,38,0.201,0.34,0.205,0.845,157,2268,4904,319.0,65.1,27.9,18.7,430.7,1092.4,661.7,0
2025-05-07,6E 2003,DEL-BOM,A320neo,186,707,2.22,2.26,13:00,15:13,15:27,14.3,14.4,1,33,0.087,0.183,0.239,0.832,155,3015,4764,344.6,63.2,27.1,15.6,450.4,1244.1,793.7,0
2025-07-06,6E 2001,DEL-BOM,A320ceo,180,707,2.25,2.34,08:00,10:15,10:31,9.0,16.5,0,32,0.354,0.45,0.171,0.864,156,2652,5435,394.2,60.9,32.8,26.2,514.1,1172.4,658.2,0
2025-06-01,6E 2007,DEL-BOM,A320ceo,180,707,2.22,2.23,23:00,01:12,01:13,1.1,0.1,1,32,0.188,0.159,-0.117,0.899,162,3639,5193,354.8,58.1,31.3,25.1,469.2,830.9,361.7,0
2025-05-08,6E 2003,DEL-BOM,A321neo,232,707,2.2,2.27,13:00,15:12,15:16,6.9,4.8,1,39,0.207,0.055,0.124,0.775,180,3233,5170,356.4,68.0,30.6,17.1,472.1,1267.2,795.1,0
2024-10-13,6E 2007,DEL-BOM,A320neo,186,707,2.21,2.4,23:00,01:12,01:24,3.7,11.5,1,36,0.198,0.124,0.04,0.722,134,2068,5063,313.1,67.2,28.8,28.8,438.0,1064.0,626.0,0
2024-11-08,6E 2007,DEL-BOM,A321neo,232,707,2.26,2.28,23:00,01:15,01:33,15.7,17.7,0,37,0.211,0.212,0.175,0.878,204,2994,5202,385.0,68.5,30.8,17.4,501.7,1465.1,963.5,0
2025-06-02,6E 2000,DEL-BOM,A320ceo,180,707,2.25,2.21,05:30,07:45,07:49,4.5,4.2,1,32,0.182,0.069,0.026,0.913,164,3353,5142,316.1,57.5,31.0,18.0,422.6,903.6,481.0,0
2025-06-25,6E 2006,DEL-BOM,A321neo,232,707,2.26,2.07,20:30,22:45,22:38,8.1,-7.2,1,34,0.091,0.418,0.122,0.795,184,3227,4722,346.7,62.1,28.0,29.4,466.3,1180.4,714.1,0
2025-04-14,6E 2007,DEL-BOM,A320neo,186,707,2.2,2.3,23:00,01:12,01:32,9.5,20.1,0,35,0.208,0.221,0.056,0.825,153,2564,4862,315.8,64.5,27.6,18.2,426.1,1085.4,659.3,0
2025-02-01,6E 2000,DEL-BOM,A320neo,186,707,2.21,2.08,05:30,07:42,07:28,-5.0,-8.0,1,40,0.093,0.004,-0.031,0.879,164,3298,4396,280.7,58.3,25.0,30.0,393.8,1071.9,678.1,0
2025-01-17,6E 2007,DEL-BOM,A320neo,186,707,2.37,2.66,23:00,01:22,01:54,10.6,32.2,0,29,0.472,0.168,0.227,0.84,156,2648,5606,394.8,74.4,31.9,26.4,527.5,1269.8,742.4,0
2025-01-12,6E 2004,DEL-BOM,A320neo,186,707,2.38,2.61,15:30,17:52,18:22,13.2,29.6,0,36,0.422,0.016,0.048,0.776,144,2530,5501,348.1,73.0,31.3,28.7,481.1,1087.8,606.7,0
2025-04-30,6E 2004,DEL-BOM,A320neo,186,707,2.2,2.23,15:30,17:42,17:44,-1.4,2.4,1,33,0.139,0.206,0.224,0.849,158,3290,4721,336.5,62.6,26.8,19.6,445.5,966.9,521.4,0
2024-11-21,6E 2001,DEL-BOM,A320ceo,180,707,2.21,2.28,08:00,10:12,10:26,8.1,13.9,1,29,0.154,0.392,0.186,0.794,143,2761,5294,373.6,59.3,31.9,19.0,483.9,1210.0,726.1,0
2025-03-25,6E 2006,DEL-BOM,A321neo,232,707,2.23,2.16,20:30,22:44,22:40,2.7,-3.6,1,34,0.226,0.409,0.116,0.918,213,4163,4936,315.8,64.8,29.2,17.7,427.4,1804.3,1376.9,0
2025-02-26,6E 2002,DEL-BOM,A320ceo,180,707,2.23,2.28,10:30,12:43,12:49,6.8,5.6,1,36,0.167,0.333,0.062,0.901,162,2653,5288,354.9,59.2,31.9,19.9,465.9,1011.6,545.7,0
2024-11-02,6E 2007,DEL-BOM,A320neo,186,707,2.23,2.1,23:00,01:14,01:07,3.3,-6.3,1,31,0.103,0.006,0.155,0.912,170,3351,4439,295.1,58.8,25.2,17.6,396.8,1054.9,658.1,1
2024-10-01,6E 2004,DEL-BOM,A320neo,186,707,2.25,2.35,15:30,17:44,18:05,9.1,20.7,0,35,0.157,0.182,0.052,0.942,175,3959,4966,364.8,65.7,28.2,16.1,474.8,1078.8,604.0,0
2024-12-27,6E 2006,DEL-BOM,A321neo,232,707,2.37,2.38,20:30,22:52,23:07,10.9,15.7,0,36,0.68,0.387,0.166,0.775,180,2815,5419,349.5,71.3,32.1,20.3,473.2,1115.1,641.8,0
2025-05-04,6E 2004,DEL-BOM,A320neo,186,707,2.23,2.39,15:30,17:43,18:20,22.5,36.2,0,31,0.147,0.194,0.147,0.891,166,3619,5063,363.3,67.1,28.7,24.9,484.0,893.0,409.1,0
2025-07-05,6E 2003,DEL-BOM,A320neo,186,707,2.28,2.38,13:00,15:16,15:32,10.5,16.1,0,37,0.477,0.084,0.117,0.672,125,2421,5013,373.7,66.5,28.5,22.2,491.0,850.4,359.4,0
2024-08-29,6E 2002,DEL-BOM,A320ceo,180,707,2.32,2.48,10:30,12:49,12:59,0.9,10.3,1,37,0.41,0.316,0.078,0.873,157,2886,5752,418.5,64.4,34.7,28.0,545.7,1237.3,691.6,0
2025-05-19,6E 2003,DEL-BOM,A320neo,186,707,2.25,2.41,13:00,15:15,15:33,4.6,18.6,0,32,0.189,0.152,0.099,0.761,142,2834,5082,324.3,67.4,28.9,15.7,436.3,880.1,443.8,0
2025-05-13,6E 2001,DEL-BOM,A321neo,232,707,2.21,2.29,08:00,10:12,10:33,14.8,20.5,0,39,0.082,0.321,0.251,0.939,218,4111,5234,387.4,68.7,30.9,27.4,514.5,1904.5,1390.0,0
2025-05-04,6E 2006,DEL-BOM,A320neo,186,707,2.25,2.2,20:30,22:45,22:42,1.0,-2.4,1,39,0.12,0.364,-0.139,0.78,145,2694,4650,315.4,61.7,26.4,19.1,422.7,903.6,480.9,0
2025-05-19,6E 2007,DEL-BOM,A320neo,186,707,2.24,2.28,23:00,01:14,01:22,6.8,7.6,1,32,0.175,0.192,0.124,0.961,179,3373,4815,301.1,63.8,27.3,24.3,416.5,1340.7,924.2,0
2025-01-30,6E 2002,DEL-BOM,A320neo,186,707,2.32,2.44,10:30,12:49,13:02,4.2,13.1,1,34,0.461,0.274,0.067,0.815,152,3250,5159,312.2,68.4,29.3,28.0,437.9,1096.5,658.7,0
2024-10-06,6E 2004,DEL-BOM,A320ceo,180,707,2.2,2.32,15:30,17:42,17:46,0.5,4.3,1,33,0.084,0.185,0.058,0.898,162,3299,5378,379.2,60.2,32.4,22.0,493.8,831.3,337.5,0
2025-01-29,6E 2000,DEL-BOM,A320ceo,180,707,2.37,2.4,05:30,07:52,07:55,2.0,3.8,1,41,0.307,0.192,0.228,0.918,165,3317,5579,403.0,62.4,33.6,23.8,522.8,1159.9,637.1,0
2024-12-27,6E 2005,DEL-BOM,A320ceo,180,707,2.36,2.4,18:00,20:21,20:32,8.8,11.0,1,38,0.524,0.309,0.232,0.789,142,2805,5579,411.5,62.5,33.7,29.6,537.3,1218.6,681.3,0
2024-12-22,6E 2002,DEL-BOM,A321neo,232,707,2.36,2.43,10:30,12:51,13:05,10.5,13.5,1,39,0.309,0.343,0.225,0.87,202,3068,5535,333.6,72.8,32.8,16.9,456.0,1152.5,696.5,0
2024-10-03,6E 2001,DEL-BOM,A321neo,232,707,2.25,2.26,08:00,10:15,10:28,13.9,13.8,1,46,0.164,0.288,0.028,0.92,214,4276,5171,354.9,67.9,30.6,29.4,482.7,1633.9,1151.2,0
2024-09-03,6E 2007,DEL-BOM,A320ceo,180,707,2.32,2.47,23:00,01:19,01:26,-4.7,6.9,1,31,0.271,0.24,0.062,0.786,141,3387,5745,384.6,64.3,34.6,18.6,502.2,1164.2,662.1,0
2025-03-15,6E 2004,DEL-BOM,A321neo,232,707,2.23,2.4,15:30,17:43,18:00,8.1,16.6,0,41,0.234,0.082,0.073,0.927,215,3360,5480,342.4,72.1,32.4,25.5,472.5,1648.8,1176.4,0
2025-05-28,6E 2001,DEL-BOM,A320ceo,180,707,2.25,2.54,08:00,10:15,10:50,19.1,34.9,0,36,0.139,0.235,0.179,0.929,167,3176,5888,359.3,65.9,35.5,15.5,476.2,903.5,427.3,0
2024-10-02,6E 2003,DEL-BOM,A320neo,186,707,2.24,2.19,13:00,15:14,15:23,12.2,8.7,1,33,0.081,0.122,0.16,0.965,180,3731,4629,295.3,61.3,26.3,17.2,400.1,1168.1,767.9,0
2024-10-28,6E 2007,DEL-BOM,A320ceo,180,707,2.2,2.2,23:00,01:12,01:18,6.2,6.8,1,33,0.124,0.205,0.162,0.883,159,3433,5117,313.9,57.3,30.8,16.3,418.3,1224.2,805.8,0
2025-07-31,6E 2003,DEL-BOM,A321neo,232,707,2.3,2.33,13:00,15:18,15:30,8.1,12.4,1,43,0.529,0.092,0.064,0.862,200,4059,5317,347.2,69.8,31.4,15.5,464.0,1507.5,1043.5,0
2024-11-18,6E 2004,DEL-BOM,A320ceo,180,707,2.25,2.33,15:30,17:44,17:54,4.8,9.6,1,32,0.182,0.156,0.18,0.746,134,2607,5396,398.3,60.5,32.6,16.8,508.1,1070.0,561.9,0
2024-08-25,6E 2006,DEL-BOM,A320neo,186,707,2.31,2.32,20:30,22:48,22:57,8.8,9.3,1,34,0.258,0.402,0.075,0.821,153,3159,4897,316.5,64.9,27.8,18.9,428.1,1152.2,724.1,0
2025-05-02,6E 2006,DEL-BOM,A320ceo,180,707,2.25,2.26,20:30,22:45,23:03,12.9,18.2,0,40,0.231,0.236,0.064,0.826,149,2845,5243,380.2,58.7,31.6,22.2,492.8,844.6,351.9,0
2024-08-22,6E 2000,DEL-BOM,A321neo,232,707,2.32,2.55,05:30,07:48,08:03,4.9,15.0,1,42,0.455,0.239,0.097,0.885,205,3039,5808,365.4,76.4,34.4,19.9,496.2,1481.8,985.7,0
2025-06-15,6E 2002,DEL-BOM,A320neo,186,707,2.21,2.21,10:30,12:42,12:45,5.6,3.0,1,29,0.22,0.22,-0.053,0.8,149,3464,4677,320.2,62.0,26.6,25.0,433.7,1206.8,773.1,0
2025-08-17,6E 2004,DEL-BOM,A321neo,232,707,2.31,2.38,15:30,17:48,17:52,-0.0,3.2,1,43,0.436,0.053,0.127,0.816,189,4389,5447,394.3,71.5,32.2,15.2,513.1,1163.6,650.5,0
2025-04-20,6E 2007,DEL-BOM,A321neo,232,707,2.25,2.14,23:00,01:14,01:07,-3.5,-7.2,1,41,0.118,0.074,0.325,0.972,225,3629,4885,343.0,64.2,28.9,27.9,463.9,1975.1,1511.2,0
2025-06-11,6E 2000,DEL-BOM,A320ceo,180,707,2.22,2.04,05:30,07:43,07:43,11.8,0.5,1,38,0.077,0.099,0.175,0.851,153,2858,4734,305.8,53.0,28.6,23.6,411.0,1010.1,599.1,1
2024-12-09,6E 2006,DEL-BOM,A320ceo,180,707,2.33,2.5,20:30,22:49,23:10,13.3,21.3,0,29,0.442,0.424,0.084,0.937,169,2298,5804,384.6,65.1,35.0,20.3,505.0,1231.0,726.0,0
2024-09-02,6E 2000,DEL-BOM,A320ceo,180,707,2.28,2.33,05:30,07:46,08:00,12.1,14.1,1,42,0.483,0.088,0.008,0.834,150,3060,5412,357.3,60.6,32.6,17.7,468.3,1118.2,650.0,0
2025-06-29,6E 2003,DEL-BOM,A320neo,186,707,2.24,2.34,13:00,15:14,15:25,4.9,11.0,1,37,0.237,0.198,-0.136,0.969,180,3579,4956,351.7,65.6,28.1,19.4,464.9,1408.7,943.9,0
2025-08-12,6E 2000,DEL-BOM,A321neo,232,707,2.26,2.31,05:30,07:45,08:00,15.3,15.0,0,49,0.326,0.185,0.177,0.876,203,3284,5274,360.4,69.4,31.2,25.4,486.4,1320.0,833.6,0
2024-08-31,6E 2007,DEL-BOM,A320ceo,180,707,2.28,2.52,23:00,01:17,01:32,2.3,15.8,0,32,0.55,0.194,0.164,0.699,126,2610,5839,368.6,65.4,35.2,23.9,493.1,669.1,175.9,0
2025-05-01,6E 2005,DEL-BOM,A320ceo,180,707,2.23,2.32,18:00,20:13,20:19,1.1,5.7,1,31,0.157,0.399,0.122,0.99,178,3330,5387,323.6,60.3,32.5,29.6,445.9,1053.9,608.0,0
2024-10-24,6E 2001,DEL-BOM,A320ceo,180,707,2.23,2.41,08:00,10:14,10:31,0.8,17.0,0,41,0.11,0.238,0.044,0.861,155,3043,5604,358.9,62.7,33.8,16.6,472.1,872.7,400.7,0
2025-04-02,6E 2004,DEL-BOM,A320ceo,180,707,2.25,2.31,15:30,17:45,18:02,16.0,17.2,0,36,0.141,0.205,0.198,0.858,154,2531,5362,391.1,60.1,32.4,19.1,502.7,1255.5,752.8,0
2024-09-30,6E 2003,DEL-BOM,A321neo,232,707,2.3,2.22,13:00,15:17,15:38,19.2,20.2,0,41,0.51,0.235,0.108,0.839,195,3135,5051,309.8,66.5,29.9,21.0,427.2,1052.5,625.3,0
2025-03-22,6E 2003,DEL-BOM,A320neo,186,707,2.21,2.28,13:00,15:12,15:18,7.7,6.1,1,32,0.146,0.042,0.089,0.834,155,3394,4816,332.5,63.8,27.3,15.5,439.2,1086.8,647.6,0
2024-12-01,6E 2005,DEL-BOM,A320ceo,180,707,2.3,2.51,18:00,20:18,20:51,20.5,33.5,0,35,0.508,0.232,0.167,0.87,157,2326,5830,369.6,65.4,35.2,22.6,492.7,1258.8,766.1,0
2024-08-30,6E 2006,DEL-BOM,A321neo,232,707,2.26,2.54,20:30,22:45,23:09,6.1,24.0,0,41,0.524,0.359,0.025,0.832,193,2873,5784,413.1,76.1,34.3,16.6,540.1,1401.0,860.9,0
2025-02-11,6E 2001,DEL-BOM,A320ceo,180,707,2.26,2.22,08:00,10:15,10:25,11.6,9.6,1,29,0.176,0.313,0.104,0.859,155,2725,5146,309.2,57.7,31.0,28.0,425.9,1289.3,863.4,0
2024-11-29,6E 2004,DEL-BOM,A320ceo,180,707,2.21,2.25,15:30,17:42,17:49,6.9,7.0,1,37,0.122,0.134,-0.061,0.932,168,2451,5214,388.4,58.4,31.5,17.1,495.4,1115.9,620.5,0
2024-11-24,6E 2003,DEL-BOM,A320ceo,180,707,2.23,2.35,13:00,15:14,15:28,6.9,14.4,1,37,0.228,0.188,0.051,0.772,139,2320,5453,372.9,61.1,32.9,18.0,484.9,1044.8,559.9,0
2025-04-09,6E 2007,DEL-BOM,A321neo,232,707,2.24,2.29,23:00,01:14,01:24,7.4,10.0,1,32,0.078,0.113,0.076,0.842,195,4254,5226,316.3,68.6,30.9,20.7,436.5,1187.8,751.3,0
2025-01-08,6E 2005,DEL-BOM,A320ceo,180,707,2.34,2.33,18:00,20:20,20:50,30.1,30.7,0,33,0.457,0.336,0.105,0.816,147,2905,5420,340.1,60.7,32.7,25.3,458.8,858.0,399.2,0
2025-02-18,6E 2002,DEL-BOM,A320neo,186,707,2.22,2.35,10:30,12:43,13:08,16.3,24.7,0,39,0.111,0.293,0.291,0.949,177,3953,4969,355.7,65.8,28.2,18.5,468.2,1168.8,700.6,0
2025-06-04,6E 2000,DEL-BOM,A320neo,186,707,2.24,2.25,05:30,07:44,07:40,-5.0,-3.6,1,41,0.129,0.117,0.134,0.826,154,2650,4746,325.7,63.0,27.0,27.0,442.7,907.6,464.9,0
2025-08-05,6E 2004,DEL-BOM,A320neo,186,707,2.28,2.21,15:30,17:46,17:48,14.1,1.9,1,29,0.35,0.125,0.166,0.833,155,2457,4657,311.8,61.8,26.5,15.8,415.9,1116.0,700.0,0
2025-01-19,6E 2007,DEL-BOM,A320neo,186,707,2.33,2.36,23:00,01:19,01:20,-0.7,0.7,1,38,0.606,0.073,0.15,0.741,138,2919,4982,333.0,66.1,28.3,21.2,448.6,994.5,545.9,0
2024-11-20,6E 2005,DEL-BOM,A320neo,186,707,2.24,2.28,18:00,20:14,20:29,8.8,15.4,0,32,0.129,0.467,0.003,0.809,150,3231,4817,309.9,63.8,27.4,18.6,419.7,808.0,388.2,0
2025-08-01,6E 2006,DEL-BOM,A321neo,232,707,2.29,2.4,20:30,22:47,23:16,21.1,29.1,0,30,0.413,0.38,0.035,0.767,178,2560,5473,362.2,72.1,32.4,21.0,487.6,1198.5,710.9,0
2025-08-14,6E 2004,DEL-BOM,A321neo,232,707,2.3,2.3,15:30,17:47,18:06,19.2,18.9,0,35,0.437,0.185,0.147,0.693,161,2810,5250,331.1,69.1,31.1,23.1,454.4,1122.0,667.6,0
2025-02-25,6E 2005,DEL-BOM,A320ceo,180,707,2.22,2.43,18:00,20:13,20:27,3.1,14.9,1,37,0.133,0.443,0.074,0.905,163,3339,5642,338.8,63.1,34.0,16.1,452.1,1194.0,741.9,0
2025-08-03,6E 2002,DEL-BOM,A320neo,186,707,2.3,2.37,10:30,12:47,12:53,7.1,6.0,1,37,0.436,0.378,0.156,0.854,159,3740,5012,370.1,66.4,28.4,24.8,489.7,1234.6,745.0,0
2025-03-19,6E 2004,DEL-BOM,A320neo,186,707,2.23,2.37,15:30,17:43,17:50,-0.9,7.1,1,28,0.191,0.056,0.091,0.913,170,3139,5010,360.5,66.4,28.5,15.4,470.8,1411.7,940.9,0
2025-05-16,6E 2004,DEL-BOM,A320neo,186,707,2.22,2.22,15:30,17:43,18:02,15.3,18.6,0,44,0.106,0.106,-0.024,0.872,162,2953,4691,305.7,62.2,26.7,27.7,422.3,915.0,492.8,0
2024-10-20,6E 2004,DEL-BOM,A320neo,186,707,2.22,2.26,15:30,17:43,18:01,11.9,18.0,0,36,0.078,0.198,0.142,0.826,154,2489,4759,313.3,63.2,27.1,26.4,429.9,949.0,519.1,0
2025-05-23,6E 2002,DEL-BOM,A320ceo,180,707,2.24,2.23,10:30,12:44,13:04,19.6,20.1,0,36,0.119,0.436,-0.008,0.901,162,3571,5186,347.2,58.0,31.2,22.8,459.3,890.1,430.9,0
2025-05-16,6E 2005,DEL-BOM,A320neo,186,707,2.26,2.38,18:00,20:15,20:34,13.4,19.4,0,37,0.106,0.519,0.156,0.776,144,3228,5029,316.4,66.7,28.6,21.6,433.2,1108.8,675.6,0
2025-02-27,6E 2006,DEL-BOM,A320neo,186,707,2.22,2.36,20:30,22:43,23:01,4.5,17.8,0,38,0.183,0.324,0.151,0.832,155,2946,4975,310.0,66.0,28.3,25.1,429.3,1200.7,771.4,0
2024-09-29,6E 2006,DEL-BOM,A320neo,186,707,2.28,2.34,20:30,22:46,23:08,13.6,22.1,0,38,0.259,0.3,-0.0,0.84,156,3457,4953,349.8,65.6,28.1,19.6,463.1,1367.5,904.4,0
2025-06-11,6E 2002,DEL-BOM,A320ceo,180,707,2.23,2.14,10:30,12:44,12:46,6.0,2.3,1,33,0.137,0.501,0.228,0.903,162,2497,4973,367.5,55.7,30.0,29.5,482.8,1243.9,761.1,0
2025-07-04,6E 2000,DEL-BOM,A320neo,186,707,2.27,2.27,05:30,07:46,08:00,9.4,13.8,1,36,0.311,0.133,0.291,0.843,157,3423,4805,315.2,63.7,27.3,22.2,428.4,898.0,469.6,0
2025-02-19,6E 2004,DEL-BOM,A321neo,232,707,2.23,2.17,15:30,17:43,17:58,17.8,14.9,1,40,0.065,0.088,0.173,0.807,187,3848,4962,320.0,65.2,29.3,26.2,440.8,1528.6,1087.9,0
2025-04-23,6E 2005,DEL-BOM,A321neo,232,707,2.22,2.39,18:00,20:13,20:35,11.9,22.4,0,42,0.144,0.246,0.056,0.772,179,3147,5456,359.7,71.8,32.3,22.0,485.7,978.1,492.4,0
2025-03-10,6E 2005,DEL-BOM,A321neo,232,707,2.22,2.33,18:00,20:13,20:36,15.2,23.0,0,34,0.233,0.459,0.184,0.826,192,3743,5316,370.2,69.9,31.4,15.4,486.9,1201.3,714.4,0
2025-05-12,6E 2007,DEL-BOM,A320ceo,180,707,2.21,2.2,23:00,01:12,01:07,-2.4,-5.2,1,34,0.246,0.221,0.06,0.894,161,3303,5111,327.9,57.2,30.8,23.7,439.5,994.2,554.6,0
2025-03-11,6E 2005,DEL-BOM,A320ceo,180,707,2.21,2.47,18:00,20:12,20:36,8.0,24.1,0,32,0.224,0.317,0.211,0.871,157,3209,5742,372.0,64.3,34.6,25.8,496.7,1369.1,872.5,0
2024-11-30,6E 2004,DEL-BOM,A320neo,186,707,2.26,2.25,15:30,17:45,18:02,16.4,16.6,0,41,0.115,0.057,0.162,0.861,160,3745,4749,296.4,62.9,27.0,19.9,406.1,1291.1,885.0,0
2025-01-25,6E 2007,DEL-BOM,A320neo,186,707,2.31,2.4,23:00,01:18,01:40,14.3,22.2,0,32,0.39,0.061,-0.011,0.882,164,3146,5075,357.7,67.3,28.8,15.4,469.2,1081.2,612.1,0
2025-06-18,6E 2002,DEL-BOM,A321neo,232,707,2.23,2.12,10:30,12:43,12:51,13.1,8.3,1,42,0.053,0.353,0.179,0.792,184,3308,4846,295.7,63.7,28.7,24.4,412.5,1613.0,1200.5,0
2025-01-07,6E 2006,DEL-BOM,A321neo,232,707,2.38,2.44,20:30,22:52,23:13,16.4,21.3,0,38,0.352,0.36,0.186,0.842,195,4002,5570,393.0,73.2,32.9,24.4,523.6,1522.0,998.5,0
2025-06-17,6E 2002,DEL-BOM,A321neo,232,707,2.22,2.35,10:30,12:43,13:02,8.5,19.3,0,46,0.193,0.353,0.098,0.849,197,3679,5355,393.9,70.4,31.7,21.9,517.8,1340.6,822.7,0
2025-07-20,6E 2007,DEL-BOM,A320neo,186,707,2.29,2.5,23:00,01:17,01:40,7.2,22.7,0,39,0.382,0.175,-0.068,0.749,139,2184,5282,334.2,70.1,30.1,26.9,461.4,1166.5,705.1,0
2025-06-03,6E 2001,DEL-BOM,A320neo,186,707,2.24,2.21,08:00,10:14,10:20,8.5,5.9,1,35,0.24,0.229,-0.105,0.882,164,3174,4668,320.9,61.9,26.5,17.6,426.9,1330.0,903.1,0
2025-07-08,6E 2004,DEL-BOM,A320neo,186,707,2.29,2.29,15:30,17:47,17:41,-2.7,-5.8,1,33,0.401,0.09,0.168,0.864,161,3472,4831,307.3,64.0,27.4,18.8,417.5,1371.3,953.8,0
2025-05-09,6E 2006,DEL-BOM,A320neo,186,707,2.24,2.18,20:30,22:44,22:56,10.5,12.6,1,32,0.145,0.381,0.284,0.899,167,3314,4604,292.3,61.0,26.1,26.9,406.4,1142.0,735.6,0
2025-01-24,6E 2000,DEL-BOM,A321neo,232,707,2.38,2.36,05:30,07:52,08:03,13.6,10.5,1,42,0.393,0.199,0.194,0.867,201,3089,5383,337.0,70.8,31.9,22.0,461.8,1732.9,1271.2,0
2024-09-30,6E 2000,DEL-BOM,A321neo,232,707,2.3,2.25,05:30,07:48,07:54,9.9,6.6,1,37,0.328,0.119,0.129,0.752,174,3317,5139,366.9,67.6,30.4,24.3,489.2,915.7,426.4,0
2025-06-07,6E 2005,DEL-BOM,A321neo,232,707,2.25,2.32,18:00,20:14,20:29,4.5,14.3,1,42,0.166,0.43,0.333,0.871,202,4369,5309,323.7,69.7,31.4,28.3,453.1,1496.2,1043.2,0
2025-05-09,6E 2001,DEL-BOM,A320neo,186,707,2.26,2.34,08:00,10:15,10:36,19.2,21.1,0,40,0.219,0.26,-0.091,0.99,184,3463,4949,352.5,65.6,28.1,28.1,474.2,1204.3,730.1,0
2025-07-02,6E 2006,DEL-BOM,A320ceo,180,707,2.26,2.22,20:30,22:45,23:01,12.5,16.1,0,33,0.269,0.403,0.075,0.808,145,3355,5165,348.2,57.8,31.1,17.7,454.8,800.3,345.5,0
2025-05-14,6E 2003,DEL-BOM,A320neo,186,707,2.23,2.31,13:00,15:13,15:15,-5.0,1.9,1,31,0.146,0.069,0.114,0.698,130,2234,4861,358.5,64.5,27.7,25.1,475.8,972.8,497.0,0
2024-11-28,6E 2003,DEL-BOM,A321neo,232,707,2.24,2.34,13:00,15:14,15:29,1.6,15.1,0,45,0.224,0.127,0.053,0.883,205,3142,5332,391.5,70.2,31.6,24.8,518.0,1477.3,959.3,0
2025-04-29,6E 2000,DEL-BOM,A320ceo,180,707,2.23,2.43,05:30,07:43,07:55,0.4,12.2,1,33,0.071,0.192,0.159,0.785,141,2474,5631,364.1,63.1,34.0,21.2,482.5,817.9,335.4,0
2025-03-03,6E 2001,DEL-BOM,A321neo,232,707,2.25,2.31,08:00,10:14,10:30,12.6,15.5,0,47,0.081,0.395,0.255,0.862,200,3455,5267,384.6,69.3,31.2,17.5,502.5,1690.0,1187.5,0
2024-12-01,6E 2007,DEL-BOM,A320neo,186,707,2.33,2.52,23:00,01:19,01:43,8.5,23.8,0,33,0.6,0.065,0.157,0.774,144,3230,5329,391.1,70.6,30.3,28.8,520.8,1076.7,555.9,0
2024-10-24,6E 2003,DEL-BOM,A320ceo,180,707,2.23,2.46,13:00,15:13,15:30,2.7,16.4,0,45,0.217,0.15,0.142,0.759,137,2604,5715,347.2,64.0,34.5,21.1,466.8,1186.2,719.4,0
2024-10-21,6E 2004,DEL-BOM,A320neo,186,707,2.26,2.47,15:30,17:45,18:05,7.2,19.8,0,32,0.214,0.163,0.057,0.797,148,3230,5212,336.3,69.1,29.6,22.0,457.0,949.4,492.4,0
2025-06-22,6E 2004,DEL-BOM,A320ceo,180,707,2.21,2.29,15:30,17:42,17:58,12.1,16.4,0,33,0.159,0.038,0.072,0.849,153,2882,5309,359.8,59.5,32.0,25.9,477.2,1079.5,602.3,0
2025-08-13,6E 2005,DEL-BOM,A320neo,186,707,2.31,2.5,18:00,20:18,20:41,10.9,22.2,0,34,0.278,0.271,0.2,0.717,133,2401,5275,331.3,70.0,30.0,26.0,457.3,753.6,296.3,0
